TEAM_ID,SEASON,GP_non_clutch,GP_clutch,WINS_non_clutch,WINS_clutch,WIN_PCT_non_clutch,WIN_PCT_clutch,TEAM_NAME
1610612756,2022,21.0,14.0,15.0,5.0,0.7142857142857143,0.35714285714285715,Phoenix Suns
1610612757,2003,68.0,22.0,32.0,13.0,0.47058823529411764,0.5909090909090909,Portland Trail Blazers
1610612757,2004,57.0,29.0,18.0,10.0,0.3157894736842105,0.3448275862068966,Portland Trail Blazers
1610612757,2005,64.0,26.0,10.0,13.0,0.15625,0.5,Portland Trail Blazers
1610612757,2006,60.0,30.0,17.0,17.0,0.2833333333333333,0.5666666666666667,Portland Trail Blazers
1610612757,2007,68.0,20.0,30.0,15.0,0.4411764705882353,0.75,Portland Trail Blazers
1610612757,2008,70.0,25.0,45.0,15.0,0.6428571428571429,0.6,Portland Trail Blazers
1610612757,2009,69.0,27.0,41.0,15.0,0.5942028985507246,0.5555555555555556,Portland Trail Blazers
1610612757,2010,65.0,30.0,36.0,17.0,0.5538461538461539,0.5666666666666667,Portland Trail Blazers
1610612757,2011,45.0,23.0,24.0,5.0,0.5333333333333333,0.21739130434782608,Portland Trail Blazers
1610612757,2012,63.0,26.0,24.0,12.0,0.38095238095238093,0.46153846153846156,Portland Trail Blazers
1610612757,2013,66.0,34.0,45.0,19.0,0.6818181818181818,0.5588235294117647,Portland Trail Blazers
1610612757,2014,71.0,22.0,42.0,13.0,0.5915492957746479,0.5909090909090909,Portland Trail Blazers
1610612757,2015,74.0,26.0,41.0,11.0,0.5540540540540541,0.4230769230769231,Portland Trail Blazers
1610612757,2016,61.0,31.0,30.0,14.0,0.4918032786885246,0.45161290322580644,Portland Trail Blazers
1610612757,2017,61.0,30.0,38.0,15.0,0.6229508196721312,0.5,Portland Trail Blazers
1610612757,2018,74.0,29.0,47.0,17.0,0.6351351351351351,0.5862068965517241,Portland Trail Blazers
1610612757,2019,66.0,21.0,24.0,14.0,0.36363636363636365,0.6666666666666666,Portland Trail Blazers
1610612757,2020,55.0,27.0,30.0,15.0,0.5454545454545454,0.5555555555555556,Portland Trail Blazers
1610612757,2021,65.0,21.0,17.0,10.0,0.26153846153846155,0.47619047619047616,Portland Trail Blazers
1610612757,2022,22.0,14.0,11.0,6.0,0.5,0.42857142857142855,Portland Trail Blazers
1610612758,2003,75.0,27.0,51.0,16.0,0.68,0.5925925925925926,Sacramento Kings
1610612758,2004,59.0,32.0,33.0,19.0,0.559322033898305,0.59375,Sacramento Kings
1610612758,2005,73.0,23.0,36.0,13.0,0.4931506849315068,0.5652173913043478,Sacramento Kings
1610612758,2006,62.0,28.0,26.0,12.0,0.41935483870967744,0.42857142857142855,Sacramento Kings
1610612758,2007,62.0,27.0,27.0,14.0,0.43548387096774194,0.5185185185185185,Sacramento Kings
1610612758,2008,61.0,29.0,13.0,5.0,0.21311475409836064,0.1724137931034483,Sacramento Kings
1610612758,2009,66.0,23.0,14.0,13.0,0.21212121212121213,0.5652173913043478,Sacramento Kings
1610612758,2010,56.0,33.0,14.0,13.0,0.25,0.3939393939393939,Sacramento Kings
1610612758,2011,51.0,17.0,14.0,9.0,0.27450980392156865,0.5294117647058824,Sacramento Kings
1610612758,2012,71.0,18.0,23.0,10.0,0.323943661971831,0.5555555555555556,Sacramento Kings
1610612758,2013,62.0,27.0,21.0,12.0,0.3387096774193548,0.4444444444444444,Sacramento Kings
1610612758,2014,65.0,23.0,21.0,10.0,0.3230769230769231,0.43478260869565216,Sacramento Kings
1610612758,2015,62.0,26.0,24.0,14.0,0.3870967741935484,0.5384615384615384,Sacramento Kings
1610612758,2016,55.0,32.0,16.0,18.0,0.2909090909090909,0.5625,Sacramento Kings
1610612758,2017,63.0,25.0,14.0,14.0,0.2222222222222222,0.56,Sacramento Kings
1610612758,2018,57.0,30.0,27.0,13.0,0.47368421052631576,0.43333333333333335,Sacramento Kings
1610612758,2019,49.0,30.0,21.0,13.0,0.42857142857142855,0.43333333333333335,Sacramento Kings
1610612758,2020,52.0,27.0,17.0,18.0,0.3269230769230769,0.6666666666666666,Sacramento Kings
1610612758,2021,62.0,24.0,20.0,14.0,0.3225806451612903,0.5833333333333334,Sacramento Kings
1610612758,2022,25.0,9.0,17.0,4.0,0.68,0.4444444444444444,Sacramento Kings
1610612759,2003,76.0,24.0,55.0,11.0,0.7236842105263158,0.4583333333333333,San Antonio Spurs
1610612759,2004,82.0,26.0,64.0,14.0,0.7804878048780488,0.5384615384615384,San Antonio Spurs
1610612759,2005,76.0,27.0,54.0,17.0,0.7105263157894737,0.6296296296296297,San Antonio Spurs
1610612759,2006,82.0,25.0,63.0,13.0,0.7682926829268293,0.52,San Antonio Spurs
1610612759,2007,79.0,25.0,54.0,14.0,0.6835443037974683,0.56,San Antonio Spurs
1610612759,2008,60.0,34.0,39.0,19.0,0.65,0.5588235294117647,San Antonio Spurs
1610612759,2009,76.0,22.0,47.0,10.0,0.618421052631579,0.45454545454545453,San Antonio Spurs
1610612759,2010,73.0,21.0,54.0,12.0,0.7397260273972602,0.5714285714285714,San Antonio Spurs
1610612759,2011,62.0,20.0,47.0,14.0,0.7580645161290323,0.7,San Antonio Spurs
1610612759,2012,76.0,33.0,56.0,20.0,0.7368421052631579,0.6060606060606061,San Antonio Spurs
1610612759,2013,92.0,19.0,66.0,14.0,0.717391304347826,0.7368421052631579,San Antonio Spurs
1610612759,2014,67.0,27.0,47.0,12.0,0.7014925373134329,0.4444444444444444,San Antonio Spurs
1610612759,2015,77.0,21.0,64.0,11.0,0.8311688311688312,0.5238095238095238,San Antonio Spurs
1610612759,2016,74.0,30.0,57.0,16.0,0.7702702702702703,0.5333333333333333,San Antonio Spurs
1610612759,2017,66.0,26.0,38.0,13.0,0.5757575757575758,0.5,San Antonio Spurs
1610612759,2018,69.0,25.0,39.0,15.0,0.5652173913043478,0.6,San Antonio Spurs
1610612759,2019,52.0,27.0,22.0,13.0,0.4230769230769231,0.48148148148148145,San Antonio Spurs
1610612759,2020,49.0,29.0,22.0,12.0,0.4489795918367347,0.41379310344827586,San Antonio Spurs
1610612759,2021,62.0,26.0,27.0,10.0,0.43548387096774194,0.38461538461538464,San Antonio Spurs
1610612759,2022,29.0,7.0,7.0,4.0,0.2413793103448276,0.5714285714285714,San Antonio Spurs
1610612760,2003,70.0,20.0,35.0,8.0,0.5,0.4,Oklahoma City Thunder
1610612760,2004,71.0,25.0,43.0,16.0,0.6056338028169014,0.64,Oklahoma City Thunder
1610612760,2005,67.0,22.0,26.0,12.0,0.3880597014925373,0.5454545454545454,Oklahoma City Thunder
1610612760,2006,57.0,33.0,23.0,12.0,0.40350877192982454,0.36363636363636365,Oklahoma City Thunder
1610612760,2007,66.0,23.0,13.0,8.0,0.19696969696969696,0.34782608695652173,Oklahoma City Thunder
1610612760,2008,66.0,23.0,16.0,8.0,0.24242424242424243,0.34782608695652173,Oklahoma City Thunder
1610612760,2009,62.0,33.0,38.0,16.0,0.6129032258064516,0.48484848484848486,Oklahoma City Thunder
1610612760,2010,69.0,36.0,44.0,23.0,0.6376811594202898,0.6388888888888888,Oklahoma City Thunder
1610612760,2011,60.0,28.0,45.0,17.0,0.75,0.6071428571428571,Oklahoma City Thunder
1610612760,2012,78.0,22.0,60.0,9.0,0.7692307692307693,0.4090909090909091,Oklahoma City Thunder
1610612760,2013,78.0,29.0,56.0,16.0,0.717948717948718,0.5517241379310345,Oklahoma City Thunder
1610612760,2014,64.0,25.0,39.0,8.0,0.609375,0.32,Oklahoma City Thunder
1610612760,2015,73.0,32.0,54.0,16.0,0.7397260273972602,0.5,Oklahoma City Thunder
1610612760,2016,61.0,30.0,35.0,15.0,0.5737704918032787,0.5,Oklahoma City Thunder
1610612760,2017,62.0,29.0,39.0,13.0,0.6290322580645161,0.4482758620689655,Oklahoma City Thunder
1610612760,2018,66.0,25.0,42.0,11.0,0.6363636363636364,0.44,Oklahoma City Thunder
1610612760,2019,55.0,30.0,33.0,18.0,0.6,0.6,Oklahoma City Thunder
1610612760,2020,57.0,20.0,11.0,13.0,0.19298245614035087,0.65,Oklahoma City Thunder
1610612760,2021,61.0,25.0,13.0,12.0,0.21311475409836064,0.48,Oklahoma City Thunder
1610612760,2022,24.0,12.0,13.0,4.0,0.5416666666666666,0.3333333333333333,Oklahoma City Thunder
1610612761,2003,59.0,30.0,22.0,15.0,0.3728813559322034,0.5,Toronto Raptors
1610612761,2004,59.0,27.0,24.0,11.0,0.4067796610169492,0.4074074074074074,Toronto Raptors
1610612761,2005,60.0,29.0,19.0,11.0,0.31666666666666665,0.3793103448275862,Toronto Raptors
1610612761,2006,64.0,31.0,35.0,20.0,0.546875,0.6451612903225806,Toronto Raptors
1610612761,2007,69.0,21.0,38.0,6.0,0.5507246376811594,0.2857142857142857,Toronto Raptors
1610612761,2008,71.0,18.0,26.0,10.0,0.36619718309859156,0.5555555555555556,Toronto Raptors
1610612761,2009,70.0,20.0,30.0,12.0,0.42857142857142855,0.6,Toronto Raptors
1610612761,2010,65.0,25.0,17.0,9.0,0.26153846153846155,0.36,Toronto Raptors
1610612761,2011,48.0,20.0,17.0,6.0,0.3541666666666667,0.3,Toronto Raptors
1610612761,2012,62.0,26.0,26.0,13.0,0.41935483870967744,0.5,Toronto Raptors
1610612761,2013,69.0,27.0,46.0,11.0,0.6666666666666666,0.4074074074074074,Toronto Raptors
1610612761,2014,58.0,35.0,33.0,22.0,0.5689655172413793,0.6285714285714286,Toronto Raptors
1610612761,2015,79.0,30.0,53.0,18.0,0.6708860759493671,0.6,Toronto Raptors
1610612761,2016,70.0,28.0,46.0,12.0,0.6571428571428571,0.42857142857142855,Toronto Raptors
1610612761,2017,67.0,30.0,51.0,15.0,0.7611940298507462,0.5,Toronto Raptors
1610612761,2018,79.0,31.0,60.0,17.0,0.759493670886076,0.5483870967741935,Toronto Raptors
1610612761,2019,65.0,25.0,46.0,18.0,0.7076923076923077,0.72,Toronto Raptors
1610612761,2020,53.0,24.0,22.0,7.0,0.41509433962264153,0.2916666666666667,Toronto Raptors
1610612761,2021,62.0,31.0,37.0,16.0,0.5967741935483871,0.5161290322580645,Toronto Raptors
1610612761,2022,25.0,12.0,13.0,4.0,0.52,0.3333333333333333,Toronto Raptors
1610612762,2003,70.0,20.0,32.0,14.0,0.45714285714285713,0.7,Utah Jazz
1610612762,2004,67.0,19.0,19.0,8.0,0.2835820895522388,0.42105263157894735,Utah Jazz
1610612762,2005,69.0,20.0,29.0,14.0,0.42028985507246375,0.7,Utah Jazz
1610612762,2006,74.0,33.0,46.0,18.0,0.6216216216216216,0.5454545454545454,Utah Jazz
1610612762,2007,83.0,18.0,55.0,9.0,0.6626506024096386,0.5,Utah Jazz
1610612762,2008,75.0,19.0,43.0,10.0,0.5733333333333334,0.5263157894736842,Utah Jazz
1610612762,2009,76.0,23.0,52.0,10.0,0.6842105263157895,0.43478260869565216,Utah Jazz
1610612762,2010,64.0,26.0,31.0,16.0,0.484375,0.6153846153846154,Utah Jazz
1610612762,2011,50.0,22.0,25.0,12.0,0.5,0.5454545454545454,Utah Jazz
1610612762,2012,68.0,22.0,38.0,10.0,0.5588235294117647,0.45454545454545453,Utah Jazz
1610612762,2013,72.0,18.0,17.0,9.0,0.2361111111111111,0.5,Utah Jazz
1610612762,2014,60.0,30.0,33.0,10.0,0.55,0.3333333333333333,Utah Jazz
1610612762,2015,60.0,29.0,32.0,11.0,0.5333333333333333,0.3793103448275862,Utah Jazz
1610612762,2016,76.0,22.0,44.0,14.0,0.5789473684210527,0.6363636363636364,Utah Jazz
1610612762,2017,81.0,15.0,49.0,7.0,0.6049382716049383,0.4666666666666667,Utah Jazz
1610612762,2018,74.0,16.0,49.0,5.0,0.6621621621621622,0.3125,Utah Jazz
1610612762,2019,60.0,26.0,31.0,18.0,0.5166666666666667,0.6923076923076923,Utah Jazz
1610612762,2020,71.0,17.0,55.0,7.0,0.7746478873239436,0.4117647058823529,Utah Jazz
1610612762,2021,74.0,18.0,45.0,8.0,0.6081081081081081,0.4444444444444444,Utah Jazz
1610612762,2022,29.0,10.0,14.0,6.0,0.4827586206896552,0.6,Utah Jazz
1610612763,2003,66.0,27.0,37.0,17.0,0.5606060606060606,0.6296296296296297,Memphis Grizzlies
1610612763,2004,63.0,25.0,36.0,10.0,0.5714285714285714,0.4,Memphis Grizzlies
1610612763,2005,67.0,26.0,43.0,11.0,0.6417910447761194,0.4230769230769231,Memphis Grizzlies
1610612763,2006,63.0,27.0,18.0,8.0,0.2857142857142857,0.2962962962962963,Memphis Grizzlies
1610612763,2007,66.0,21.0,20.0,6.0,0.30303030303030304,0.2857142857142857,Memphis Grizzlies
1610612763,2008,68.0,22.0,17.0,9.0,0.25,0.4090909090909091,Memphis Grizzlies
1610612763,2009,67.0,23.0,30.0,13.0,0.44776119402985076,0.5652173913043478,Memphis Grizzlies
1610612763,2010,69.0,33.0,39.0,21.0,0.5652173913043478,0.6363636363636364,Memphis Grizzlies
1610612763,2011,47.0,28.0,27.0,17.0,0.574468085106383,0.6071428571428571,Memphis Grizzlies
1610612763,2012,78.0,26.0,55.0,12.0,0.7051282051282052,0.46153846153846156,Memphis Grizzlies
1610612763,2013,65.0,31.0,34.0,22.0,0.5230769230769231,0.7096774193548387,Memphis Grizzlies
1610612763,2014,77.0,23.0,47.0,16.0,0.6103896103896104,0.6956521739130435,Memphis Grizzlies
1610612763,2015,71.0,21.0,35.0,12.0,0.49295774647887325,0.5714285714285714,Memphis Grizzlies
1610612763,2016,70.0,24.0,35.0,14.0,0.5,0.5833333333333334,Memphis Grizzlies
1610612763,2017,62.0,25.0,17.0,8.0,0.27419354838709675,0.32,Memphis Grizzlies
1610612763,2018,61.0,26.0,25.0,10.0,0.4098360655737705,0.38461538461538464,Memphis Grizzlies
1610612763,2019,62.0,18.0,28.0,8.0,0.45161290322580644,0.4444444444444444,Memphis Grizzlies
1610612763,2020,60.0,25.0,31.0,14.0,0.5166666666666667,0.56,Memphis Grizzlies
1610612763,2021,78.0,22.0,54.0,11.0,0.6923076923076923,0.5,Memphis Grizzlies
1610612763,2022,25.0,10.0,17.0,5.0,0.68,0.5,Memphis Grizzlies
1610612764,2003,70.0,20.0,23.0,7.0,0.32857142857142857,0.35,Washington Wizards
1610612764,2004,61.0,34.0,28.0,22.0,0.45901639344262296,0.6470588235294118,Washington Wizards
1610612764,2005,69.0,27.0,37.0,10.0,0.5362318840579711,0.37037037037037035,Washington Wizards
1610612764,2006,58.0,36.0,27.0,18.0,0.46551724137931033,0.5,Washington Wizards
1610612764,2007,67.0,27.0,34.0,14.0,0.5074626865671642,0.5185185185185185,Washington Wizards
1610612764,2008,70.0,19.0,13.0,8.0,0.18571428571428572,0.42105263157894735,Washington Wizards
1610612764,2009,59.0,31.0,18.0,12.0,0.3050847457627119,0.3870967741935484,Washington Wizards
1610612764,2010,71.0,18.0,15.0,11.0,0.2112676056338028,0.6111111111111112,Washington Wizards
1610612764,2011,52.0,16.0,13.0,7.0,0.25,0.4375,Washington Wizards
1610612764,2012,60.0,30.0,22.0,10.0,0.36666666666666664,0.3333333333333333,Washington Wizards
1610612764,2013,71.0,29.0,40.0,12.0,0.5633802816901409,0.41379310344827586,Washington Wizards
1610612764,2014,67.0,32.0,38.0,17.0,0.5671641791044776,0.53125,Washington Wizards
1610612764,2015,65.0,23.0,33.0,11.0,0.5076923076923077,0.4782608695652174,Washington Wizards
1610612764,2016,68.0,34.0,37.0,23.0,0.5441176470588235,0.6764705882352942,Washington Wizards
1610612764,2017,66.0,26.0,36.0,12.0,0.5454545454545454,0.46153846153846156,Washington Wizards
1610612764,2018,62.0,24.0,25.0,10.0,0.4032258064516129,0.4166666666666667,Washington Wizards
1610612764,2019,66.0,13.0,24.0,3.0,0.36363636363636365,0.23076923076923078,Washington Wizards
1610612764,2020,54.0,29.0,21.0,16.0,0.3888888888888889,0.5517241379310345,Washington Wizards
1610612764,2021,60.0,26.0,21.0,14.0,0.35,0.5384615384615384,Washington Wizards
1610612764,2022,28.0,9.0,9.0,4.0,0.32142857142857145,0.4444444444444444,Washington Wizards
1610612765,2003,79.0,34.0,58.0,14.0,0.7341772151898734,0.4117647058823529,Detroit Pistons
1610612765,2004,87.0,24.0,58.0,13.0,0.6666666666666666,0.5416666666666666,Detroit Pistons
1610612765,2005,82.0,26.0,63.0,15.0,0.7682926829268293,0.5769230769230769,Detroit Pistons
1610612765,2006,69.0,37.0,47.0,21.0,0.6811594202898551,0.5675675675675675,Detroit Pistons
1610612765,2007,82.0,25.0,56.0,17.0,0.6829268292682927,0.68,Detroit Pistons
1610612765,2008,60.0,34.0,30.0,15.0,0.5,0.4411764705882353,Detroit Pistons
1610612765,2009,68.0,22.0,19.0,12.0,0.27941176470588236,0.5454545454545454,Detroit Pistons
1610612765,2010,62.0,28.0,23.0,10.0,0.3709677419354839,0.35714285714285715,Detroit Pistons
1610612765,2011,51.0,17.0,17.0,9.0,0.3333333333333333,0.5294117647058824,Detroit Pistons
1610612765,2012,66.0,24.0,24.0,9.0,0.36363636363636365,0.375,Detroit Pistons
1610612765,2013,69.0,20.0,24.0,8.0,0.34782608695652173,0.4,Detroit Pistons
1610612765,2014,64.0,25.0,25.0,12.0,0.390625,0.48,Detroit Pistons
1610612765,2015,64.0,30.0,33.0,14.0,0.515625,0.4666666666666667,Detroit Pistons
1610612765,2016,66.0,22.0,31.0,9.0,0.4696969696969697,0.4090909090909091,Detroit Pistons
1610612765,2017,64.0,23.0,34.0,7.0,0.53125,0.30434782608695654,Detroit Pistons
1610612765,2018,62.0,29.0,29.0,14.0,0.46774193548387094,0.4827586206896552,Detroit Pistons
1610612765,2019,57.0,14.0,16.0,7.0,0.2807017543859649,0.5,Detroit Pistons
1610612765,2020,61.0,17.0,18.0,5.0,0.29508196721311475,0.29411764705882354,Detroit Pistons
1610612765,2021,63.0,23.0,14.0,11.0,0.2222222222222222,0.4782608695652174,Detroit Pistons
1610612765,2022,31.0,7.0,6.0,2.0,0.1935483870967742,0.2857142857142857,Detroit Pistons
1610612766,2004,56.0,29.0,12.0,8.0,0.21428571428571427,0.27586206896551724,Charlotte Hornets
1610612766,2005,67.0,23.0,21.0,8.0,0.31343283582089554,0.34782608695652173,Charlotte Hornets
1610612766,2006,77.0,13.0,27.0,8.0,0.35064935064935066,0.6153846153846154,Charlotte Hornets
1610612766,2007,64.0,25.0,22.0,12.0,0.34375,0.48,Charlotte Hornets
1610612766,2008,57.0,33.0,27.0,8.0,0.47368421052631576,0.24242424242424243,Charlotte Hornets
1610612766,2009,61.0,33.0,32.0,14.0,0.5245901639344263,0.42424242424242425,Charlotte Hornets
1610612766,2010,55.0,35.0,19.0,19.0,0.34545454545454546,0.5428571428571428,Charlotte Hornets
1610612766,2011,54.0,14.0,4.0,4.0,0.07407407407407407,0.2857142857142857,Charlotte Hornets
1610612766,2012,70.0,20.0,12.0,10.0,0.17142857142857143,0.5,Charlotte Hornets
1610612766,2013,62.0,32.0,32.0,16.0,0.5161290322580645,0.5,Charlotte Hornets
1610612766,2014,63.0,27.0,26.0,10.0,0.4126984126984127,0.37037037037037035,Charlotte Hornets
1610612766,2015,70.0,27.0,40.0,18.0,0.5714285714285714,0.6666666666666666,Charlotte Hornets
1610612766,2016,66.0,23.0,30.0,9.0,0.45454545454545453,0.391304347826087,Charlotte Hornets
1610612766,2017,64.0,23.0,29.0,9.0,0.453125,0.391304347826087,Charlotte Hornets
1610612766,2018,63.0,24.0,35.0,8.0,0.5555555555555556,0.3333333333333333,Charlotte Hornets
1610612766,2019,47.0,23.0,13.0,11.0,0.2765957446808511,0.4782608695652174,Charlotte Hornets
1610612766,2020,57.0,22.0,24.0,11.0,0.42105263157894735,0.5,Charlotte Hornets
1610612766,2021,67.0,20.0,36.0,8.0,0.5373134328358209,0.4,Charlotte Hornets
1610612766,2022,28.0,9.0,6.0,2.0,0.21428571428571427,0.2222222222222222,Charlotte Hornets
